weekday,hour,tweet_length,mentions_count,urls_count,photos_count,hashtags_count,quote_url,video,retweets_count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
Monday,20,102,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
Saturday,16,188,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
Monday,11,58,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0
Saturday,9,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,0,118,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Sunday,21,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
Sunday,20,269,0,0,0,2,0,0,1,4,0,2,4,0,2,0,1,5,1
Wednesday,16,127,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2
Tuesday,16,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,8,77,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Tuesday,15,42,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
Wednesday,21,277,0,0,0,0,0,0,1,1,3,0,0,2,0,1,2,0,2
Friday,11,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Saturday,10,79,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Saturday,6,174,0,0,0,0,0,0,1,1,1,0,1,3,1,0,1,1,3
Thursday,4,89,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
Wednesday,4,69,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
Tuesday,21,39,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
Tuesday,14,107,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
Saturday,16,123,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,3
Monday,19,110,0,0,0,0,0,0,1,1,1,1,0,2,0,1,1,1,3
Monday,0,47,0,0,4,0,0,1,1,0,2,0,0,2,0,0,2,0,2
Thursday,2,270,0,0,0,1,0,0,1,1,1,1,2,3,1,0,1,2,6
Sunday,7,61,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Friday,7,64,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Saturday,9,124,0,0,2,0,0,1,1,1,1,1,0,1,0,1,1,1,1
Thursday,16,110,0,0,0,0,0,0,1,0,2,0,0,2,0,0,2,0,3
Sunday,21,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Monday,18,42,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
Monday,11,56,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2,0
Monday,4,206,0,0,0,1,0,0,1,1,0,0,1,2,2,0,2,3,4
Thursday,20,197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wednesday,15,89,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1
Friday,16,231,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,3
Friday,19,96,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,0,3
Sunday,10,56,0,0,2,0,0,1,1,0,1,0,0,1,0,1,0,0,1
Friday,5,277,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Saturday,19,49,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1
Tuesday,13,65,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1
Tuesday,7,193,0,0,0,0,0,0,1,1,2,1,4,0,2,3,2,3,2
Thursday,7,76,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
Wednesday,21,274,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
Tuesday,13,93,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Sunday,22,119,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
Friday,19,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,15,76,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Friday,5,109,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1
Friday,13,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,19,187,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0
Wednesday,2,126,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
Tuesday,1,70,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Monday,21,96,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Thursday,3,91,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2
Wednesday,20,278,0,0,0,0,0,0,1,0,2,0,0,2,0,2,2,0,3
Thursday,21,279,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,2
Thursday,7,130,0,0,0,0,1,0,1,2,1,0,1,1,2,0,1,2,1
Thursday,4,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,21,226,0,0,0,4,0,0,1,0,0,0,0,2,0,1,0,0,5
Wednesday,23,126,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
Wednesday,4,222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Tuesday,15,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,9,129,0,0,0,0,1,0,1,2,1,1,1,2,1,0,1,2,2
Tuesday,7,148,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
Monday,16,273,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
Sunday,21,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Thursday,14,196,0,0,4,1,0,1,1,0,1,0,2,2,0,0,1,0,4
Sunday,12,166,0,0,2,0,0,1,1,1,0,1,1,0,1,1,0,2,0
Thursday,15,57,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0
Saturday,20,253,0,0,0,0,0,0,1,3,2,2,1,2,3,0,2,5,2
Wednesday,2,41,0,0,0,0,0,0,1,2,0,2,2,0,2,0,1,3,2
Saturday,23,302,0,0,1,0,0,1,1,2,0,2,2,0,1,0,0,2,1
Friday,1,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Thursday,19,198,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
Wednesday,14,245,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,2,1
Sunday,19,72,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
Saturday,13,234,1,0,1,0,0,1,1,0,1,0,0,2,0,0,1,0,4
Thursday,6,82,0,0,2,0,0,1,1,0,1,0,1,0,1,0,0,1,0
Monday,15,277,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Tuesday,17,279,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,2
Sunday,21,123,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
Saturday,5,214,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,2
Wednesday,16,261,0,0,0,0,0,0,1,0,2,0,0,2,1,1,2,0,3
Wednesday,14,240,0,0,0,0,0,0,1,1,2,0,0,3,0,1,3,0,3
Wednesday,9,141,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,1
Friday,23,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,17,270,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Wednesday,21,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,21,137,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Thursday,19,211,0,0,0,0,0,0,1,1,1,1,0,2,0,1,2,0,2
Thursday,1,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Tuesday,7,280,2,0,0,0,0,0,1,1,2,1,2,2,1,0,2,2,4
Sunday,12,298,0,0,2,0,0,1,1,1,4,1,1,0,1,2,0,2,2
Tuesday,0,36,0,0,0,0,0,0,1,0,2,0,0,2,0,0,2,0,2
Monday,2,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,22,267,0,0,0,0,0,0,1,4,2,3,2,3,2,0,2,4,3
Saturday,19,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Tuesday,20,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,1,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Thursday,20,268,0,0,0,1,0,0,1,2,0,2,3,1,1,0,1,4,1
Thursday,13,218,1,0,1,0,0,1,1,0,1,0,0,2,0,1,2,0,2
Monday,9,280,0,0,0,0,0,0,1,5,2,2,6,2,2,2,0,6,2
Thursday,18,255,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3
Sunday,14,299,0,0,0,0,0,1,1,0,2,0,1,4,2,2,1,3,4
Monday,16,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,19,246,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
Saturday,17,63,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2
Friday,10,210,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Friday,21,282,0,0,0,1,1,0,1,3,1,2,3,1,2,1,0,3,1
Friday,3,281,0,1,0,0,0,0,1,2,1,1,1,1,0,1,0,2,2
Friday,2,224,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1
Wednesday,0,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Friday,0,189,0,0,0,0,0,1,1,0,1,1,0,2,0,1,0,1,2
Thursday,21,35,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
Monday,4,41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Wednesday,23,230,0,0,0,0,0,0,1,1,2,1,1,1,1,2,2,2,3
Monday,10,81,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
Tuesday,23,174,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,3
Saturday,19,80,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Saturday,1,75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Friday,6,130,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2
Thursday,17,119,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Monday,13,268,0,0,0,0,1,0,1,0,3,0,0,1,0,0,2,0,4
Friday,19,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,17,280,0,0,0,0,0,0,1,0,2,2,0,2,0,0,3,2,3
Thursday,2,140,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Saturday,16,284,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Thursday,16,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,16,112,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
Monday,14,121,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
Monday,13,198,0,0,0,0,0,0,1,0,2,0,1,2,1,0,1,0,2
Monday,3,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,1,69,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Monday,1,80,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
Monday,22,166,0,0,0,0,0,0,1,2,1,1,2,1,2,1,1,2,1
Monday,18,73,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
Friday,9,90,0,0,0,0,1,0,1,1,2,1,1,1,1,1,1,2,3
Monday,1,79,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
Friday,4,170,0,0,0,0,0,0,1,0,1,0,1,2,1,0,2,1,3
Thursday,8,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Tuesday,14,96,0,0,0,0,1,0,1,0,2,0,0,2,0,0,2,0,2
Thursday,5,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,9,102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Saturday,0,132,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1
Wednesday,20,155,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0
Wednesday,11,238,0,0,2,0,0,1,1,1,2,1,1,1,1,1,0,2,4
Wednesday,9,119,0,0,0,0,1,0,1,2,1,2,2,1,2,1,1,3,2
Wednesday,7,57,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0
Tuesday,2,279,0,0,0,0,0,0,1,1,1,0,1,2,1,0,2,2,5
Sunday,4,127,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Sunday,8,82,0,0,2,0,0,1,1,1,1,0,0,1,1,1,1,1,1
Tuesday,23,60,0,0,1,0,0,1,1,0,1,0,0,2,0,0,1,0,2
Sunday,4,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Sunday,4,62,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1
Saturday,18,279,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,2,3
Friday,20,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,13,166,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
Saturday,7,256,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
Wednesday,2,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,4,68,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,3,36,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
Wednesday,7,35,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
Thursday,21,280,0,1,0,0,0,0,1,5,2,0,3,3,4,1,2,5,5
Monday,14,75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Tuesday,18,196,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
Sunday,17,62,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
Tuesday,9,261,0,0,0,0,0,0,1,1,2,0,0,2,0,1,0,1,3
Monday,14,142,0,0,0,0,0,0,1,1,1,0,0,2,1,1,2,1,4
Monday,3,276,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,4
Sunday,1,41,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,23,68,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,22,111,2,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,1
Thursday,5,237,0,0,0,0,0,0,1,0,2,0,0,3,0,1,3,0,6
Tuesday,15,95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
Tuesday,19,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,18,172,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
Sunday,20,244,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6
Sunday,16,126,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
Friday,14,59,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
Thursday,12,96,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,13,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
Saturday,13,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Thursday,10,300,0,0,1,0,0,1,1,1,1,0,0,0,0,1,2,1,1
Thursday,17,98,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,23,137,0,0,0,0,0,0,1,0,0,0,1,2,2,0,2,3,2
Sunday,15,210,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1
Saturday,19,243,0,0,4,0,0,1,1,0,1,0,0,2,0,1,1,0,2
Wednesday,15,223,0,0,0,1,0,0,1,1,1,1,3,2,1,1,4,3,4
Wednesday,22,84,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1
Wednesday,13,251,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Saturday,15,246,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1
Sunday,19,229,0,0,0,0,0,0,1,0,1,2,1,1,1,1,2,2,1
Tuesday,3,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,2,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Friday,20,85,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
Saturday,2,275,0,0,0,0,0,0,1,0,2,1,0,2,0,1,2,0,3
Friday,15,241,0,0,0,2,0,1,1,0,1,0,0,2,0,0,2,0,3
Wednesday,14,205,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1
Monday,4,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,19,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Wednesday,19,130,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
Friday,0,58,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,3,115,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Saturday,19,273,0,0,0,0,0,0,1,1,2,1,2,1,1,1,1,2,3
Sunday,21,251,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
Tuesday,16,50,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,15,280,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,3
Monday,9,90,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Thursday,20,263,0,0,0,0,0,0,1,2,1,1,2,0,1,0,3,1,2
Tuesday,17,60,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,19,191,0,0,0,0,0,0,1,2,2,2,3,1,2,1,0,3,2
Monday,19,23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Thursday,1,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,2,175,0,0,0,0,0,0,1,0,1,0,0,2,0,2,1,1,2
Monday,17,208,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
Sunday,16,73,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0
Friday,16,303,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
Thursday,6,98,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
Thursday,2,88,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,2
Sunday,9,191,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1
Saturday,1,109,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Wednesday,21,94,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2
Monday,18,80,0,1,0,0,1,0,1,2,0,2,1,0,1,0,0,2,0
Sunday,19,98,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
Monday,21,105,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Monday,2,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,6,116,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1
Friday,20,158,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1
Wednesday,22,58,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,21,54,0,0,1,0,0,1,1,1,0,1,2,0,1,1,0,1,0
Wednesday,2,60,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Wednesday,16,140,0,0,0,0,0,0,1,1,2,0,1,0,0,1,1,1,4
Sunday,19,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Thursday,19,115,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Tuesday,20,48,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Monday,18,138,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
Monday,4,130,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0
Wednesday,12,76,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
Wednesday,20,169,0,0,3,0,0,1,1,0,2,0,1,2,0,0,1,1,2
Monday,5,109,0,1,0,0,1,0,1,2,1,1,0,1,0,1,1,2,1
Sunday,19,77,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1
Wednesday,18,24,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,2
Wednesday,14,146,0,0,0,0,0,0,1,1,0,1,2,1,1,1,0,2,1
Tuesday,16,71,0,0,1,0,0,1,1,1,1,0,0,2,0,1,1,0,2
Monday,20,164,0,0,2,0,0,1,1,0,2,0,0,1,0,1,1,0,1
Monday,20,161,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,2
Monday,20,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Monday,19,118,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1
Monday,19,142,0,1,0,0,1,0,1,0,1,0,0,2,0,1,3,0,3
Monday,19,104,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Tuesday,8,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Thursday,23,71,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
Friday,16,143,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Wednesday,17,58,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
Friday,20,108,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
Thursday,22,135,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,3
Sunday,8,130,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
Tuesday,15,140,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,2,1
Sunday,9,71,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1
Thursday,20,139,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,3
Saturday,9,131,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0,1
Sunday,20,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,21,134,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4
Friday,18,69,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
Friday,17,124,0,0,1,0,0,1,1,0,3,0,0,3,0,2,2,0,3
Monday,11,139,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2
Wednesday,21,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,6,123,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Saturday,16,137,0,1,1,0,0,1,1,0,2,1,0,2,0,2,2,0,2
Sunday,23,140,0,0,1,0,0,1,1,3,0,3,3,0,2,0,0,3,0
Wednesday,19,99,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,3
Sunday,3,72,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
Sunday,2,118,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Tuesday,13,117,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0,2,1
Saturday,18,140,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1
Wednesday,7,144,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3
Tuesday,8,50,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1
Saturday,23,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,21,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,5,122,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0
Tuesday,2,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Friday,6,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,1,78,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,0,50,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Friday,4,140,0,0,0,6,0,0,1,0,2,0,0,2,0,0,0,1,2
Saturday,18,64,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,22,121,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1,0,1
Wednesday,16,110,0,0,4,0,0,1,1,0,1,0,1,2,0,0,2,0,3
Wednesday,20,79,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,20,104,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,19,137,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,2,3
Monday,8,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Monday,8,113,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,18,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,3,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,2,101,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Wednesday,23,101,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Thursday,16,122,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
Thursday,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,1,116,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
Friday,6,30,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
Saturday,4,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Friday,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,1,132,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
Monday,1,44,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Thursday,14,124,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Sunday,1,140,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2
Wednesday,17,115,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
Wednesday,0,125,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3
Monday,15,146,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Sunday,8,77,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
Friday,2,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,5,142,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Sunday,22,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,3,104,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Saturday,19,123,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
Thursday,15,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Friday,1,59,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
Sunday,20,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,21,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,1,66,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Saturday,8,34,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
Tuesday,20,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Tuesday,14,275,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0
